Row,Column,Conexions
170,146,"E,W"
171,146,"W,S"
172,146,"E,N"
173,146,"E,W,S"
174,146,"E,N"
175,146,"E,S"
176,146,"E,W,N"
177,146,"E,W,S"
178,146,N
179,146,"E,W"
180,146,"E,W"
181,146,S
182,146,"E,N,S"
183,146,"E,N"
184,146,"E,W"
185,146,"E,W"
186,146,"W,S"
187,146,"E,N"
188,146,W
189,146,"E,W"
190,146,S
191,146,"E,N,S"
192,146,"N,S"
193,146,"E,N"
194,146,"W,S"
195,146,"W,N"
196,146,"E,W"
197,146,"E,W,S"
198,146,N
199,146,"E,S"
200,146,"W,N"
1,147,"E,W"
2,147,S
3,147,"E,W,N"
4,147,"E,W"
5,147,"E,S"
6,147,"N,S"
7,147,"N,S"
8,147,"E,N"
9,147,W
10,147,"E,W,S"
11,147,"W,N"
12,147,S
13,147,"W,N,S"
14,147,"W,N"
15,147,E
16,147,"E,S"
17,147,"W,N"
18,147,"E,W"
19,147,"E,W"
20,147,"E,W"
21,147,"E,W"
22,147,"W,S"
23,147,N
24,147,"W,S"
25,147,"N,S"
26,147,"E,N"
27,147,"W,S"
28,147,"E,N"
29,147,"E,W"
30,147,"E,S"
31,147,"E,N"
32,147,"E,S"
33,147,N
34,147,"E,W"
35,147,"E,S"
36,147,"N,S"
37,147,"N,S"
38,147,"W,N"
39,147,"E,S"
40,147,"N,S"
41,147,"W,N"
42,147,"W,S"
43,147,"W,N,S"
44,147,"N,S"
45,147,"E,N"
46,147,"E,W"
47,147,"E,W"
48,147,E
49,147,"E,S"
50,147,"N,S"
51,147,"E,N"
52,147,W
53,147,"E,S"
54,147,"E,N"
55,147,"E,W"
56,147,"E,W"
57,147,"E,S"
58,147,"W,N"
59,147,"E,W"
60,147,"W,S"
61,147,"N,S"
62,147,"E,N,S"
63,147,"E,N"
64,147,"E,W"
65,147,"E,S"
66,147,"N,S"
67,147,"W,N"
68,147,"W,S"
69,147,"W,N"
70,147,"E,W"
71,147,"W,S"
72,147,"W,N"
73,147,E
74,147,"E,W"
75,147,"W,S"
76,147,"E,W,N"
77,147,E
78,147,"W,S"
79,147,"W,N"
80,147,"E,W"
81,147,"E,W"
82,147,"E,W,S"
83,147,"N,S"
84,147,"E,N"
85,147,"W,S"
86,147,"W,N"
87,147,"W,S"
88,147,"N,S"
89,147,"E,N"
90,147,"E,W"
91,147,S
92,147,"W,N,S"
93,147,"E,N"
94,147,"E,S"
95,147,"N,S"
96,147,"E,W,N"
97,147,"E,W"
98,147,"E,S"
99,147,"E,N"
100,147,S
101,147,"E,W,N"
102,147,"E,W"
103,147,E
104,147,"W,S"
105,147,"E,N"
106,147,"W,S"
107,147,"N,S"
108,147,N
109,147,"E,W"
110,147,W
111,147,"E,S"
112,147,"W,N"
113,147,"E,W"
114,147,"E,W"
115,147,"E,W"
116,147,"E,W"
117,147,E
118,147,"W,S"
119,147,"E,N"
120,147,S
121,147,"E,N"
122,147,"E,W"
123,147,E
124,147,"E,W"
125,147,E
126,147,"W,S"
127,147,"N,S"
128,147,"W,N"
129,147,"E,W,S"
130,147,"E,N"
131,147,"E,W"
132,147,E
133,147,"E,S"
134,147,"N,S"
135,147,"N,S"
136,147,"W,N"
137,147,"E,W"
138,147,"W,S"
139,147,"E,N"
140,147,"E,W"
141,147,"E,S"
142,147,"N,S"
143,147,"E,N"
144,147,"E,W"
145,147,"W,S"
146,147,"E,N"
147,147,"W,S"
148,147,"N,S"
149,147,"E,N"
150,147,W
151,147,"E,W"
152,147,"E,S"
153,147,"E,N"
154,147,"E,W"
155,147,E
156,147,"E,W"
157,147,"W,S"
158,147,"W,N"
159,147,"E,S"
160,147,"N,S"
161,147,"N,S"
162,147,"N,S"
163,147,"E,N"
164,147,"E,W"
165,147,"E,W,S"
166,147,"W,N"
167,147,"W,S"
168,147,"E,N"
169,147,"E,W,S"
170,147,"W,N"
171,147,"E,S"
172,147,"W,N"
173,147,"E,W"
174,147,W
175,147,"E,W"
176,147,"W,S"
177,147,"W,N"
178,147,"E,S"
179,147,"W,N"
180,147,"W,S"
181,147,"E,N"
182,147,"E,W"
183,147,"W,S"
184,147,"W,N"
185,147,"E,W,S"
186,147,N
187,147,"W,S"
188,147,"E,N"
189,147,"W,S"
190,147,"N,S"
191,147,"W,N"
192,147,E
193,147,"W,S"
194,147,"E,N"
195,147,E
196,147,"E,W"
197,147,"W,S"
198,147,"N,S"
199,147,"W,N,S"
200,147,"E,N"
1,148,"E,W,S"
2,148,"E,N"
3,148,"W,S"
4,148,"E,W,N"
5,148,"W,S"
6,148,"N,S"
7,148,"E,N"
8,148,"W,S"
9,148,"N,S"
10,148,"W,N"
11,148,"E,S"
12,148,"N,S"
13,148,"E,N"
14,148,"E,S"
15,148,"W,N,S"
16,148,"W,N,S"
17,148,N
18,148,"E,W,S"
19,148,"W,N"
20,148,"E,W"
21,148,"W,S"
22,148,"N,S"
23,148,"N,S"
24,148,"E,N,S"
25,148,"E,N"
26,148,"E,W"
27,148,"E,S"
28,148,"W,N"
29,148,"W,S"
30,148,"E,W,N"
31,148,"W,S"
32,148,"W,N"
33,148,"E,S"
34,148,"E,W,N"
35,148,"W,S"
36,148,"N,S"
37,148,"E,N"
38,148,"E,S"
39,148,"W,N,S"
40,148,"N,S"
41,148,"N,S"
42,148,"E,N"
43,148,"E,S"
44,148,"E,N"
45,148,"W,S"
46,148,"W,N"
47,148,"E,W,S"
48,148,"W,N"
49,148,"W,S"
50,148,"E,N"
51,148,"W,S"
52,148,"N,S"
53,148,"W,N"
54,148,"W,S"
55,148,"W,N"
56,148,W
57,148,"W,S"
58,148,"E,N"
59,148,"E,W,S"
60,148,"N,S"
61,148,N
62,148,"E,W"
63,148,"E,W"
64,148,"E,W"
65,148,"E,W,S"
66,148,"N,S"
67,148,"N,S"
68,148,"N,S"
69,148,"E,N"
70,148,"W,S"
71,148,"N,S"
72,148,"N,S"
73,148,"E,W,N"
74,148,"E,W"
75,148,E
76,148,"E,W"
77,148,"E,W,S"
78,148,"N,S"
79,148,"N,S"
80,148,"W,N"
81,148,"W,S"
82,148,"W,N"
83,148,E
84,148,"E,W"
85,148,E
86,148,"E,S"
87,148,"E,N"
88,148,"E,S"
89,148,"W,N"
90,148,"E,W,S"
91,148,"E,N"
92,148,"E,S"
93,148,"W,N,S"
94,148,"W,N"
95,148,E
96,148,"E,W"
97,148,"W,S"
98,148,"W,N"
99,148,"W,S"
100,148,"N,S"
101,148,"E,W,N"
102,148,"E,W"
103,148,"E,W,S"
104,148,N
105,148,"W,S"
106,148,"N,S"
107,148,"N,S"
108,148,"E,N"
109,148,"E,W"
110,148,"E,S"
111,148,"W,N"
112,148,"E,S"
113,148,"W,N"
114,148,"E,W"
115,148,"W,S"
116,148,"W,N"
117,148,"E,W,S"
118,148,"E,N"
119,148,"W,S"
120,148,"E,N"
121,148,"E,W"
122,148,"E,W,S"
123,148,"W,N"
124,148,"E,W"
125,148,"E,W,S"
126,148,"N,S"
127,148,"N,S"
128,148,"E,N"
129,148,"E,W"
130,148,"E,W"
131,148,"W,S"
132,148,"W,N"
133,148,"W,S"
134,148,"E,N"
135,148,"E,S"
136,148,"E,N"
137,148,"E,W,S"
138,148,"N,S"
139,148,"W,N"
140,148,"E,W"
141,148,"W,S"
142,148,"E,N"
143,148,"W,S"
144,148,"W,N,S"
145,148,"E,N"
146,148,"W,S"
147,148,"N,S"
148,148,"E,N"
149,148,"E,W"
150,148,"E,S"
151,148,"W,N"
152,148,"E,W"
153,148,"E,W"
154,148,"W,S"
155,148,"E,W,N"
156,148,"W,S"
157,148,"N,S"
158,148,"N,S"
159,148,"W,N"
160,148,"E,S"
161,148,"N,S"
162,148,"E,N"
163,148,"W,S"
164,148,"E,W,N"
165,148,"W,S"
166,148,N
167,148,"E,S"
168,148,"W,N"
169,148,"E,W"
170,148,"E,S"
171,148,"W,N"
172,148,E
173,148,"E,W,S"
174,148,"N,S"
175,148,"W,N"
176,148,S
177,148,"E,N"
178,148,"W,S"
179,148,"N,S"
180,148,"N,S"
181,148,"W,N"
182,148,"E,W"
183,148,"E,S"
184,148,"E,N"
185,148,W
186,148,"E,S"
187,148,"E,N"
188,148,"W,S"
189,148,"E,N,S"
190,148,"N,S"
191,148,"E,N,S"
192,148,"W,N,S"
193,148,N
194,148,"E,W"
195,148,"E,W"
196,148,"W,S"
197,148,"N,S"
198,148,"N,S"
199,148,"E,N"
200,148,"E,W"
1,149,"E,W"
2,149,"W,S"
3,149,"E,N"
4,149,"W,S"
5,149,"E,N,S"
6,149,N
7,149,"E,W,S"
8,149,N
9,149,"E,S"
10,149,"N,S"
11,149,"W,N"
12,149,"E,S"
13,149,"W,N"
14,149,"E,W"
15,149,"E,S"
16,149,"N,S"
17,149,"E,N"
18,149,"W,S"
19,149,"N,S"
20,149,"E,W,N"
21,149,"E,S"
22,149,N
23,149,"E,S"
24,149,"W,N"
25,149,W
26,149,"W,S"
27,149,"W,N"
28,149,"E,S"
29,149,N
30,149,"E,W"
31,149,"E,S"
32,149,"E,N"
33,149,"E,W"
34,149,W
35,149,"E,S"
36,149,"E,N"
37,149,"E,W"
38,149,"W,S"
39,149,"N,S"
40,149,"E,N"
41,149,E
42,149,"E,W"
43,149,W
44,149,"E,W"
45,149,"E,S"
46,149,"N,S"
47,149,"W,N"
48,149,"E,S"
49,149,"N,S"
50,149,"E,W,N"
51,149,"E,S"
52,149,"N,S"
53,149,"N,S"
54,149,"N,S"
55,149,"N,S"
56,149,"E,N,S"
57,149,N
58,149,"E,W"
59,149,"E,W"
60,149,"E,S"
61,149,"E,N"
62,149,"E,W"
63,149,W
64,149,"E,W"
65,149,W
66,149,"E,S"
67,149,"N,S"
68,149,"N,S"
69,149,"W,N"
70,149,E
71,149,"E,S"
72,149,"N,S"
73,149,"W,N"
74,149,"E,W"
75,149,"W,S"
76,149,"E,W,N"
77,149,"E,W,S"
78,149,"E,N"
79,149,"E,S"
80,149,"N,S"
81,149,"N,S"
82,149,"E,N"
83,149,"E,W,S"
84,149,"W,N,S"
85,149,"W,N"
86,149,"E,W"
87,149,"W,S"
88,149,"W,N"
89,149,S
90,149,"W,N"
91,149,"E,W"
92,149,W
93,149,"E,S"
94,149,"E,N"
95,149,"W,S"
96,149,"E,W,N"
97,149,"E,S"
98,149,"N,S"
99,149,"N,S"
100,149,"N,S"
101,149,"W,N"
102,149,"E,W"
103,149,"W,S"
104,149,"E,N,S"
105,149,"N,S"
106,149,"N,S"
107,149,"E,N"
108,149,"E,W"
109,149,"E,W"
110,149,"E,W"
111,149,"E,S"
112,149,"E,W,N"
113,149,"E,S"
114,149,"W,N,S"
115,149,"E,N"
116,149,"E,S"
117,149,"W,N"
118,149,"W,S"
119,149,"E,N"
120,149,"E,W"
121,149,"W,S"
122,149,"W,N"
123,149,"E,S"
124,149,"W,N"
125,149,"E,W"
126,149,E
127,149,"E,S"
128,149,"W,N"
129,149,"E,W"
130,149,"W,S"
131,149,"N,S"
132,149,"N,S"
133,149,"E,N"
134,149,"E,W"
135,149,"E,W"
136,149,W
137,149,"W,S"
138,149,"E,N,S"
139,149,"N,S"
140,149,"W,N"
141,149,"E,S"
142,149,"W,N"
143,149,S
144,149,"N,S"
145,149,"W,N,S"
146,149,N
147,149,"E,S"
148,149,"W,N"
149,149,"E,W"
150,149,"W,S"
151,149,"E,N"
152,149,"E,W"
153,149,"W,S"
154,149,N
155,149,"W,S"
156,149,"E,N"
157,149,S
158,149,"N,S"
159,149,"E,N,S"
160,149,"E,W,N"
161,149,S
162,149,"W,N,S"
163,149,N
164,149,"E,W"
165,149,"E,S"
166,149,"N,S"
167,149,"E,W,N"
168,149,S
169,149,"W,N"
170,149,"W,S"
171,149,"E,N"
172,149,"W,S"
173,149,"W,N,S"
174,149,"N,S"
175,149,"N,S"
176,149,"E,N"
177,149,"W,S"
178,149,"E,N"
179,149,"E,S"
180,149,"E,N,S"
181,149,"N,S"
182,149,"W,N"
183,149,"E,W"
184,149,"W,S"
185,149,"N,S"
186,149,"W,N"
187,149,"W,S"
188,149,"E,N"
189,149,"W,S"
190,149,"E,N"
191,149,W
192,149,"E,S"
193,149,"N,S"
194,149,"W,N"
195,149,"E,W,S"
196,149,"E,N"
197,149,S
198,149,"E,N"
199,149,"E,W"
200,149,W
1,150,"E,W"
2,150,"E,S"
3,150,"W,N"
4,150,"E,S"
5,150,"W,N"
6,150,"E,S"
7,150,"W,N"
8,150,"E,S"
9,150,"W,N"
10,150,S
11,150,"E,N"
12,150,"E,W"
13,150,S
14,150,"W,N"
15,150,"E,W"
16,150,"E,S"
17,150,"W,N"
18,150,"E,S"
19,150,N
20,150,"E,W"
21,150,"E,W,S"
22,150,"E,N"
23,150,"E,W"
24,150,"E,S"
25,150,"N,S"
26,150,"E,N"
27,150,"E,S"
28,150,"W,N,S"
29,150,"N,S"
30,150,"W,N"
31,150,"E,W"
32,150,"E,W"
33,150,"W,S"
34,150,"N,S"
35,150,"E,W,N"
36,150,"E,W"
37,150,"W,S"
38,150,"E,N"
39,150,S
40,150,"W,N,S"
41,150,"E,W,N"
42,150,"E,W"
43,150,"E,S"
44,150,"W,N"
45,150,"E,W"
46,150,"E,S"
47,150,"E,N"
48,150,"E,W"
49,150,"E,S"
50,150,"W,N"
51,150,"W,S"
52,150,"N,S"
53,150,"E,N,S"
54,150,N
55,150,"E,S"
56,150,"E,W,N"
57,150,"E,S"
58,150,"W,N"
59,150,"E,W"
60,150,"E,W"
61,150,"E,W"
62,150,"W,S"
63,150,"N,S"
64,150,"W,N,S"
65,150,"N,S"
66,150,"E,W,N"
67,150,S
68,150,"N,S"
69,150,"E,N,S"
70,150,"W,N,S"
71,150,"W,N"
72,150,"E,S"
73,150,"E,N"
74,150,"W,S"
75,150,"E,N"
76,150,"E,W"
77,150,W
78,150,"W,S"
79,150,"W,N,S"
80,150,"E,N,S"
81,150,N
82,150,"E,W"
83,150,"W,S"
84,150,"E,N"
85,150,"E,S"
86,150,"W,N"
87,150,"E,S"
88,150,"E,N"
89,150,"E,S"
90,150,"E,N"
91,150,"E,W,S"
92,150,"N,S"
93,150,"W,N"
94,150,"W,S"
95,150,"E,N"
96,150,"E,W"
97,150,"E,W"
98,150,S
99,150,"N,S"
100,150,"N,S"
101,150,"E,N"
102,150,"W,S"
103,150,"E,N"
104,150,"W,S"
105,150,"E,N"
106,150,E
107,150,"E,W"
108,150,"E,W"
109,150,"E,W,S"
110,150,"W,N"
111,150,"E,W"
112,150,"E,W"
113,150,"E,W"
114,150,E
115,150,"E,W"
116,150,W
117,150,"E,S"
118,150,"N,S"
119,150,"W,N"
120,150,"W,S"
121,150,"N,S"
122,150,"N,S"
123,150,"W,N"
124,150,E
125,150,"W,S"
126,150,"E,W,N"
127,150,"W,S"
128,150,"E,N"
129,150,"W,S"
130,150,"E,N"
131,150,S
132,150,"E,N"
133,150,"W,S"
134,150,"W,N"
135,150,"W,S"
136,150,"E,N,S"
137,150,"N,S"
138,150,"W,N"
139,150,"E,S"
140,150,"E,N"
141,150,"E,W"
142,150,"E,S"
143,150,"N,S"
144,150,"N,S"
145,150,"E,N"
146,150,"E,S"
147,150,"W,N"
148,150,S
149,150,"W,N,S"
150,150,"N,S"
151,150,"W,N"
152,150,"E,W,S"
153,150,"E,N"
154,150,"E,S"
155,150,"N,S"
156,150,"W,N"
157,150,"E,S"
158,150,"E,N"
159,150,W
160,150,"W,S"
161,150,"E,N"
162,150,"E,S"
163,150,"N,S"
164,150,"W,N"
165,150,"E,W"
166,150,S
167,150,"W,N"
168,150,"E,S"
169,150,"E,N,S"
170,150,"E,N"
171,150,"W,S"
172,150,"N,S"
173,150,"E,N"
174,150,"E,S"
175,150,N
176,150,"W,S"
177,150,"E,N"
178,150,"E,W"
179,150,"E,W"
180,150,"W,S"
181,150,"N,S"
182,150,"E,N"
183,150,"W,S"
184,150,"N,S"
185,150,"E,N"
186,150,S
187,150,"E,N"
188,150,"W,S"
189,150,"E,N"
190,150,"W,S"
191,150,"N,S"
192,150,"W,N,S"
193,150,"E,N"
194,150,"E,S"
195,150,"E,W,N"
196,150,"W,S"
197,150,"N,S"
198,150,"W,N"
199,150,"W,S"
200,150,"E,N"
1,151,"E,W"
2,151,"W,S"
3,151,"E,N"
4,151,"E,W,S"
5,151,N
6,151,"E,W"
7,151,"E,S"
8,151,"W,N"
9,151,"E,S"
10,151,"E,N,S"
11,151,"W,N"
12,151,"E,W"
13,151,"E,S"
14,151,"E,N"
15,151,"E,W"
16,151,"W,S"
17,151,"E,N"
18,151,"E,W,S"
19,151,"N,S"
20,151,"W,N"
21,151,W
22,151,"E,W"
23,151,"W,S"
24,151,"W,N,S"
25,151,N
26,151,"W,S"
27,151,"W,N,S"
28,151,"N,S"
29,151,"E,N"
30,151,E
31,151,"E,W"
32,151,"E,W"
33,151,"E,S"
34,151,"E,N"
35,151,W
36,151,"W,S"
37,151,"E,N"
38,151,"W,S"
39,151,"N,S"
40,151,"E,N"
41,151,"E,W"
42,151,"E,W"
43,151,"W,S"
44,151,"N,S"
45,151,"E,W,N"
46,151,"E,W"
47,151,"W,S"
48,151,"W,N"
49,151,W
50,151,"E,S"
51,151,"E,N"
52,151,"E,S"
53,151,"W,N"
54,151,"E,S"
55,151,"W,N"
56,151,W
57,151,"E,W"
58,151,"E,S"
59,151,"W,N"
60,151,"E,W"
61,151,"E,W"
62,151,"E,S"
63,151,"N,S"
64,151,"N,S"
65,151,"E,N"
66,151,W
67,151,"E,S"
68,151,"E,N"
69,151,"W,S"
70,151,N
71,151,"E,S"
72,151,"W,N"
73,151,"W,S"
74,151,"E,N"
75,151,"E,W"
76,151,"W,S"
77,151,"N,S"
78,151,"N,S"
79,151,"E,N"
80,151,W
81,151,"E,S"
82,151,"W,N,S"
83,151,"E,N"
84,151,"E,W"
85,151,"W,S"
86,151,"N,S"
87,151,"W,N"
88,151,"E,W"
89,151,"E,W"
90,151,"E,W"
91,151,"W,S"
92,151,"E,N"
93,151,E
94,151,"E,S"
95,151,"W,N"
96,151,"E,W"
97,151,"E,W"
98,151,"E,S"
99,151,"N,S"
100,151,"N,S"
101,151,"W,N,S"
102,151,N
103,151,"W,S"
104,151,"N,S"
105,151,"E,W,N"
106,151,"W,S"
107,151,"W,N"
108,151,"E,W"
109,151,"E,W"
110,151,"E,S"
111,151,"W,N"
112,151,"E,W"
113,151,"E,W"
114,151,"W,S"
115,151,"W,N,S"
116,151,"E,N,S"
117,151,"W,N"
118,151,"E,S"
119,151,"N,S"
120,151,"N,S"
121,151,"E,N,S"
122,151,"E,N"
123,151,E
124,151,"E,W,S"
125,151,"N,S"
126,151,"W,N"
127,151,E
128,151,"E,W,S"
129,151,N
130,151,"E,W"
131,151,"E,S"
132,151,"W,N,S"
133,151,"N,S"
134,151,"N,S"
135,151,"E,N"
136,151,"W,S"
137,151,N
138,151,"E,S"
139,151,"W,N"
140,151,"E,W"
141,151,"W,S"
142,151,"W,N"
143,151,"E,S"
144,151,"N,S"
145,151,"E,W,N"
146,151,"W,S"
147,151,"N,S"
148,151,"E,N"
149,151,"E,S"
150,151,"E,N"
151,151,E
152,151,"E,W"
153,151,"E,W"
154,151,"E,W"
155,151,"E,S"
156,151,"N,S"
157,151,"W,N"
158,151,"W,S"
159,151,"N,S"
160,151,"E,N"
161,151,"E,W"
162,151,"E,W"
163,151,S
164,151,"E,N"
165,151,"W,S"
166,151,"E,N"
167,151,"E,S"
168,151,"W,N"
169,151,"E,W"
170,151,"W,S"
171,151,"E,N,S"
172,151,N
173,151,"E,W"
174,151,"E,W,S"
175,151,"E,N"
176,151,"E,S"
177,151,"W,N"
178,151,"E,W,S"
179,151,"W,N"
180,151,"E,S"
181,151,"E,N"
182,151,"E,W,S"
183,151,"N,S"
184,151,N
185,151,"E,W"
186,151,"E,S"
187,151,"W,N,S"
188,151,N
189,151,"W,S"
190,151,"N,S"
191,151,"N,S"
192,151,"E,N"
193,151,"W,S"
194,151,"W,N"
195,151,W
196,151,"E,S"
197,151,"N,S"
198,151,"N,S"
199,151,"N,S"
200,151,"E,W,N"
1,152,"E,W"
2,152,E
3,152,"E,W"
4,152,"E,W"
5,152,"E,S"
6,152,"W,N"
7,152,"W,S"
8,152,"E,N"
9,152,W
10,152,"W,S"
11,152,"E,N"
12,152,"W,S"
13,152,"W,N"
14,152,"W,S"
15,152,"W,N"
16,152,E
17,152,"E,W"
18,152,"W,S"
19,152,"E,N"
20,152,"E,S"
21,152,"E,N,S"
22,152,"W,N,S"
23,152,"N,S"
24,152,"E,N"
25,152,"E,S"
26,152,"E,N"
27,152,S
28,152,"N,S"
29,152,"W,N,S"
30,152,"W,N"
31,152,"E,W"
32,152,"W,S"
33,152,"W,N"
34,152,"W,S"
35,152,"N,S"
36,152,"N,S"
37,152,"W,N"
38,152,"E,S"
39,152,"N,S"
40,152,"W,N"
41,152,"E,W"
42,152,"E,W"
43,152,"E,S"
44,152,"E,N"
45,152,W
46,152,"E,W"
47,152,"E,S"
48,152,"E,N"
49,152,"E,S"
50,152,"W,N"
51,152,"W,S"
52,152,"W,N"
53,152,E
54,152,"W,S"
55,152,"N,S"
56,152,"N,S"
57,152,"W,N"
58,152,"W,S"
59,152,"E,N"
60,152,"E,W"
61,152,"W,S"
62,152,"W,N"
63,152,"E,S"
64,152,N
65,152,"W,S"
66,152,"N,S"
67,152,"W,N"
68,152,"E,W"
69,152,"E,S"
70,152,"E,N"
71,152,"W,S"
72,152,"E,N"
73,152,E
74,152,"E,W"
75,152,"W,S"
76,152,"N,S"
77,152,"E,N"
78,152,E
79,152,"W,S"
80,152,"N,S"
81,152,"W,N"
82,152,E
83,152,"E,W"
84,152,"E,W"
85,152,S
86,152,"E,N,S"
87,152,N
88,152,"W,S"
89,152,"W,N"
90,152,"W,S"
91,152,"E,N"
92,152,"E,W"
93,152,"E,W"
94,152,"W,S"
95,152,"E,N"
96,152,W
97,152,"E,W,S"
98,152,"W,N"
99,152,"E,S"
100,152,"E,N"
101,152,"E,S"
102,152,"E,N,S"
103,152,"N,S"
104,152,"E,N"
105,152,"E,W"
106,152,"E,S"
107,152,"N,S"
108,152,"W,N"
109,152,"E,W"
110,152,"W,S"
111,152,N
112,152,"E,W"
113,152,"W,S"
114,152,"E,N"
115,152,"E,S"
116,152,"W,N"
117,152,"E,S"
118,152,"W,N"
119,152,"E,S"
120,152,"E,N"
121,152,"E,W"
122,152,"E,W"
123,152,"E,W"
124,152,"W,S"
125,152,"E,N"
126,152,"E,S"
127,152,"E,W,N"
128,152,"W,S"
129,152,"N,S"
130,152,"W,N,S"
131,152,"W,N"
132,152,S
133,152,"N,S"
134,152,"N,S"
135,152,"E,W,N"
136,152,"E,S"
137,152,"E,N"
138,152,"W,S"
139,152,"E,N"
140,152,"W,S"
141,152,"N,S"
142,152,"E,N"
143,152,"E,W"
144,152,E
145,152,"E,W,S"
146,152,"N,S"
147,152,N
148,152,"W,S"
149,152,"W,N"
150,152,"E,W"
151,152,"E,W,S"
152,152,"W,N"
153,152,"W,S"
154,152,"W,N"
155,152,"W,S"
156,152,"E,N"
157,152,S
158,152,"N,S"
159,152,"E,N"
160,152,"E,W"
161,152,"E,W"
162,152,"W,S"
163,152,"N,S"
164,152,"E,W,N"
165,152,E
166,152,"W,S"
167,152,"W,N"
168,152,E
169,152,"W,S"
170,152,"E,N"
171,152,W
172,152,"E,S"
173,152,"W,N"
174,152,"E,W"
175,152,"E,W"
176,152,"E,W"
177,152,S
178,152,"W,N"
179,152,"E,S"
180,152,"W,N"
181,152,"W,S"
182,152,"E,W,N"
183,152,"E,S"
184,152,"N,S"
185,152,"W,N"
186,152,"E,W,S"
187,152,"E,N"
188,152,"E,S"
189,152,"N,S"
190,152,"N,S"
191,152,"N,S"
192,152,"W,N"
193,152,"E,S"
194,152,"N,S"
195,152,"N,S"
196,152,"W,N"
197,152,"E,S"
198,152,"N,S"
199,152,"N,S"
200,152,"W,N"
1,153,"W,S"
2,153,"W,N"
3,153,"E,W"
4,153,"E,W"
5,153,"E,W"
6,153,S
7,153,"E,N"
8,153,"W,S"
9,153,"N,S"
10,153,"E,N"
11,153,"W,S"
12,153,"N,S"
13,153,"E,N,S"
14,153,"N,S"
15,153,"E,N"
16,153,"E,W,S"
17,153,"W,N"
18,153,E
19,153,"E,W"
20,153,"E,W"
21,153,"E,W"
22,153,"E,S"
23,153,"E,N"
24,153,W
25,153,"E,W"
26,153,"E,W"
27,153,"E,S"
28,153,"N,S"
29,153,"N,S"
30,153,"N,S"
31,153,"E,W,N"
32,153,"E,S"
33,153,"E,N"
34,153,"E,S"
35,153,"E,N"
36,153,"E,S"
37,153,"N,S"
38,153,"W,N"
39,153,S
40,153,"N,S"
41,153,"W,N"
42,153,"W,S"
43,153,"W,N"
44,153,"E,W"
45,153,"E,S"
46,153,"E,W,N"
47,153,"E,W"
48,153,"W,S"
49,153,"W,N"
50,153,"E,S"
51,153,"E,N"
52,153,S
53,153,"W,N,S"
54,153,"E,N,S"
55,153,"N,S"
56,153,"N,S"
57,153,N
58,153,"E,S"
59,153,"W,N"
60,153,"W,S"
61,153,"E,N"
62,153,S
63,153,"W,N,S"
64,153,"E,N,S"
65,153,"E,N,S"
66,153,N
67,153,"E,S"
68,153,"W,N"
69,153,"E,W"
70,153,"E,W"
71,153,"E,S"
72,153,"W,N"
73,153,"E,W,S"
74,153,"W,N"
75,153,"E,S"
76,153,"E,N"
77,153,"E,W"
78,153,"E,W,S"
79,153,"N,S"
80,153,"N,S"
81,153,"N,S"
82,153,"W,N,S"
83,153,"W,N"
84,153,"W,S"
85,153,"E,N"
86,153,"E,W"
87,153,"E,S"
88,153,"N,S"
89,153,"E,N"
90,153,"E,S"
91,153,"W,N"
92,153,"W,S"
93,153,"W,N,S"
94,153,"E,N"
95,153,"W,S"
96,153,"N,S"
97,153,"W,N"
98,153,"E,S"
99,153,"W,N"
100,153,"W,S"
101,153,"W,N"
102,153,"W,S"
103,153,"E,N"
104,153,W
105,153,"E,W"
106,153,"W,S"
107,153,"E,N"
108,153,S
109,153,"W,N,S"
110,153,"N,S"
111,153,"E,N,S"
112,153,"W,N"
113,153,"E,S"
114,153,"W,N"
115,153,"W,S"
116,153,"E,N"
117,153,"W,S"
118,153,"E,N"
119,153,"E,W"
120,153,"W,S"
121,153,"W,N"
122,153,"W,S"
123,153,"W,N,S"
124,153,N
125,153,"W,S"
126,153,"W,N"
127,153,"E,W,S"
128,153,"N,S"
129,153,N
130,153,"E,S"
131,153,"N,S"
132,153,"N,S"
133,153,"N,S"
134,153,"E,N"
135,153,"W,S"
136,153,"W,N"
137,153,"W,S"
138,153,"N,S"
139,153,"W,N"
140,153,"E,S"
141,153,"E,N"
142,153,"E,W"
143,153,"E,W"
144,153,"E,W,S"
145,153,"W,N"
146,153,"E,S"
147,153,"N,S"
148,153,"E,N"
149,153,"E,S"
150,153,"W,N"
151,153,"E,W"
152,153,"E,S"
153,153,"N,S"
154,153,"N,S"
155,153,"E,N"
156,153,"E,W"
157,153,"E,S"
158,153,"E,N,S"
159,153,"W,N"
160,153,"E,W"
161,153,"E,W,S"
162,153,"N,S"
163,153,"E,N"
164,153,"E,W"
165,153,"W,S"
166,153,"E,N,S"
167,153,"N,S"
168,153,"W,N,S"
169,153,"E,N"
170,153,"W,S"
171,153,"E,N"
172,153,"E,W"
173,153,"E,S"
174,153,"W,N"
175,153,"W,S"
176,153,"W,N"
177,153,"E,S"
178,153,"E,N"
179,153,"W,S"
180,153,"E,N"
181,153,S
182,153,"W,N"
183,153,"W,S"
184,153,"N,S"
185,153,"E,N"
186,153,"E,W"
187,153,"E,W"
188,153,"E,W"
189,153,"E,S"
190,153,"N,S"
191,153,"N,S"
192,153,"N,S"
193,153,"E,W,N"
194,153,"E,S"
195,153,"N,S"
